content_replicate,TTT,RAF,MPR,MS
277KBx01_3,0,0,1.4625,14.25
278KB_3,0,0,1.386666667,12.5
278KBx01_3,0,0,1.438650307,11.25
279KB_3,0,0,1.381443299,11
279KBx01_3,0,0,1.5,12.25
283KB_3,0,0,1.366412214,9.75
283KBx01_3,0,0,1.320872274,14
blank_4-20230712_M12,0,0,1.439628483,44.75
neg_2-20230712_M12,0,0,1.378472222,13
273KB_4,0,0,1.423076923,10.5
273KBx01_4,0,0,1.401234568,11.5
277KB_4,0,0,1.340764331,14
277KBx01_4,0,0,1.389880952,10.75
278KB_4,0,0,1.383333333,13.25
278KBx01_4,0,0,1.476489028,11.5
279KB_4,0,0,1.433566434,13.75
279KBx01_4,0,0,1.431610942,16
283KB_4,0,0,1.393129771,8.75
283KBx01_4,0,0,1.290030211,14.5
pos_1-20230712_M12,21.75,0.045977011,13.46538462,782.25
neg_3-20230712_M12,0,0,1.401384083,10.5
273KB_5,0,0,1.373737374,12
273KBx01_5,0,0,1.398176292,11.25
277KB_5,0,0,1.373770492,13.5
277KBx01_5,0,0,1.408284024,17.25
278KB_5,0,0,1.354098361,10.25
278KBx01_5,0,0,1.402439024,13.25
279KB_5,0,0,1.396491228,15.25
279KBx01_5,0,0,1.37195122,15.25
283KB_5,0,0,1.349264706,10.5
283KBx01_5,0,0,1.23880597,15.75
pos_2-20230712_M12,19.5,0.051282051,10.73986486,598.5
neg_4-20230712_M12,0,0,1.319078947,13.75
273KB_6,0,0,1.325503356,9.5
273KBx01_6,0,0,1.365558912,13.75
277KB_6,0,0,1.331230284,14.5
277KBx01_6,0,0,1.341176471,15.75
278KB_6,0,0,1.355704698,14.75
278KBx01_6,0,0,1.367647059,14.5
279KB_6,0,0,1.351535836,12.75
279KBx01_6,0,0,1.38317757,17
283KB_6,0,0,1.376425856,15
283KBx01_6,0,0,1.268882175,16
pos_3-20230712_M12,13.5,0.074074074,11.65100671,712.25
neg_5-20230712_M12,0,0,1.325581395,10.5
273KB_7,0,0,1.267741935,12.25
273KBx01_7,0,0,1.477366255,4.75
277KB_7,0,0,1.334415584,11.75
277KBx01_7,0,0,1.379518072,12.5
278KB_7,0,0,1.266881029,11.75
278KBx01_7,0,0,1.295977011,18
279KB_7,0,0,1.318644068,14
279KBx01_7,0,0,1.381097561,14.25
283KB_7,0,0,1.354961832,11.75
283KBx01_7,0,0,1.224852071,18.75
pos_4-20230712_M12,10.5,0.095238095,11.49333333,710
neg_6-20230712_M12,0,0,1.185303514,11.5
273KB_8,0,0,1.25170068,11.25
273KBx01_8,0,0,1.400862069,3.5
277KB_8,0,0,1.196261682,14.75
277KBx01_8,0,0,1.197183099,16
278KB_8,0,0,1.201298701,13.75
278KBx01_8,0,0,1.274924471,15.75
279KB_8,0,0,1.22147651,14.75
279KBx01_8,0,0,1.238670695,18.25
283KB_8,0,0,1.3307393,9.5
283KBx01_8,0,0,1.275080906,13.75
blank_1-20230712_M9,0,0,1.369509044,10.75
pos_5-20230712_M9,23.25,0.043010753,9.484107579,743.5
230KB_1,0,0,1.366576819,9.25
230KBx01_1,0,0,1.390306122,10.75
231KB_1,0,0,1.335120643,10
231KBx01_1,0,0,1.406735751,6.5
235KB_1,0,0,1.282722513,8.75
235KBx01_1,0,0,1.452088452,11
236KB_1,0,0,1.354570637,5.5
236KBx01_1,0,0,1.383838384,11.25
237KB_1,0,0,1.376470588,5.5
237KBx01_1,0,0,1.367346939,8.75
blank_2-20230712_M9,0,0,1.4342723,14.5
pos_6-20230712_M9,22.5,0.044444444,9.571095571,842
230KB_2,0,0,1.4,11
230KBx01_2,0,0,1.406542056,11.25
231KB_2,0,0,1.383663366,14.75
231KBx01_2,0,0,1.497607656,10.5
235KB_2,0,0,1.418546366,11.25
235KBx01_2,0,0,1.396963124,12.25
236KB_2,0,0,1.33007335,11.5
236KBx01_2,0,0,1.471365639,14.25
237KB_2,0,0,1.396276596,12.75
237KBx01_2,0,0,1.377232143,21.25
blank_3-20230712_M9,0,0,1.350678733,14
neg_1-20230712_M9,0,0,1.390501319,10.25
230KB_3,0,0,1.331818182,15.75
230KBx01_3,0,0,1.451111111,11
231KB_3,0,0,1.364303178,11.25
231KBx01_3,0,0,1.409799555,11
235KB_3,37.5,0.026666667,7.648058252,662.75
235KBx01_3,0,0,1.477375566,12
236KB_3,0,0,1.316546763,11.75
236KBx01_3,0,0,1.4,13
237KB_3,0,0,1.375647668,12
237KBx01_3,0,0,1.397752809,12.75
blank_4-20230712_M9,0,0,1.370689655,12.75
neg_2-20230712_M9,0,0,1.344988345,17
230KB_4,0,0,1.35862069,16
230KBx01_4,0,0,1.343220339,13.5
231KB_4,0,0,1.32629108,11
231KBx01_4,0,0,1.460496614,10.75
235KB_4,0,0,1.351415094,11.25
235KBx01_4,0,0,1.395744681,15.5
236KB_4,0,0,1.377171216,5.5
236KBx01_4,0,0,1.434210526,11.25
237KB_4,0,0,1.368556701,14.25
237KBx01_4,0,0,1.324786325,14.5
pos_1-20230712_M9,24,0.041666667,12.35675676,970.25
neg_3-20230712_M9,0,0,1.356973995,14.5
230KB_5,0,0,1.349557522,13.75
230KBx01_5,0,0,1.392405063,13.5
231KB_5,0,0,1.340277778,19.25
231KBx01_5,0,0,1.390243902,25.75
235KB_5,0,0,1.324766355,14.25
235KBx01_5,0,0,1.352818372,16
236KB_5,0,0,1.324582339,10
236KBx01_5,0,0,1.382663848,28
237KB_5,0,0,1.321513002,19
237KBx01_5,0,0,1.326797386,13.75
pos_2-20230712_M9,28.5,0.035087719,10.22857143,917
neg_4-20230712_M9,0,0,1.324324324,12.25
230KB_6,0,0,1.369369369,16.25
230KBx01_6,0,0,1.336134454,15.25
231KB_6,0,0,1.361111111,14.75
231KBx01_6,0,0,1.408993576,13.5
235KB_6,0,0,1.313063063,22.25
235KBx01_6,0,0,1.391025641,12.75
236KB_6,0,0,1.341121495,13
236KBx01_6,0,0,1.362683438,13.5
237KB_6,0,0,1.516455696,47
237KBx01_6,0,0,1.314533623,18.75
pos_3-20230712_M9,21,0.047619048,9.709756098,841.5
neg_5-20230712_M9,0,0,1.339622642,11.5
230KB_7,0,0,1.260964912,14.5
230KBx01_7,0,0,1.313402062,15.5
231KB_7,0,0,1.29638009,13.75
231KBx01_7,0,0,1.366167024,8.25
235KB_7,0,0,1.338095238,12.25
235KBx01_7,0,0,1.294605809,11.75
236KB_7,0,0,1.262773723,17.25
236KBx01_7,0,0,1.371002132,12.25
237KB_7,0,0,1.677419355,50.5
237KBx01_7,0,0,1.276086957,22.5
pos_4-20230712_M9,26.25,0.038095238,7.600961538,664.75
neg_6-20230712_M9,0,0,1.215419501,16
230KB_8,0,0,1.243181818,16
230KBx01_8,0,0,1.255965293,11
231KB_8,0,0,1.192825112,15.25
231KBx01_8,0,0,1.270788913,17.25
235KB_8,0,0,1.239904988,12
235KBx01_8,0,0,1.254273504,14
236KB_8,0,0,1.218978102,15.75
236KBx01_8,0,0,1.248927039,12.75
237KB_8,0,0,1.263157895,17.75
237KBx01_8,0,0,1.197478992,18.5
blank_1-20230719_M10,0,0,1.779126214,16
pos_5-20230719_M10,23.25,0.043010753,13.04439252,904.75
286KB_1,0,0,1.813218391,11.25
286KBx01_1,0,0,1.84556962,19.5
287KB_1,0,0,1.723970944,21.5
287KBx01_1,0,0,1.630630631,20.5
blank_2-20230719_M10,0,0,1.816091954,20
pos_6-20230719_M10,22.5,0.044444444,10.97209302,865
286KB_2,0,0,1.828729282,10.25
286KBx01_2,0,0,1.827050998,12.75
287KB_2,0,0,1.76635514,18.75
287KBx01_2,0,0,1.763043478,14.5
blank_3-20230719_M10,0,0,1.752642706,13.5
neg_1-20230719_M10,0,0,1.927170868,13.75
286KB_3,0,0,1.718905473,18.25
286KBx01_3,0,0,1.789473684,14.25
287KB_3,0,0,1.670353982,17.5
287KBx01_3,0,0,1.737634409,15.25
blank_4-20230719_M10,0,0,1.704166667,15
neg_2-20230719_M10,0,0,1.577433628,24
286KB_4,0,0,1.760526316,11.75
286KBx01_4,0,0,1.869955157,9.25
287KB_4,0,0,1.71714922,12.5
287KBx01_4,0,0,1.609467456,22
pos_1-20230719_M10,25.5,0.039215686,14.47792208,1099
neg_3-20230719_M10,0,0,1.685649203,22.75
286KB_5,45,0.022222222,18.41732283,1520.5
286KBx01_5,0,0,1.728421053,14.25
287KB_5,0,0,1.681917211,14.75
287KBx01_5,0,0,1.64040404,12.5
pos_2-20230719_M10,21,0.047619048,10.17865429,854.75
neg_4-20230719_M10,0,0,1.688340807,18.5
286KB_6,0,0,1.702072539,11.75
286KBx01_6,0,0,1.751054852,14.75
287KB_6,0,0,1.667410714,15
287KBx01_6,0,0,1.62804878,14
pos_3-20230719_M10,19.5,0.051282051,13.81236203,909.25
neg_5-20230719_M10,0,0,1.552462527,25
286KB_7,0,0,1.671679198,17.75
286KBx01_7,0,0,1.683229814,14.25
287KB_7,0,0,1.623931624,13.75
287KBx01_7,0,0,1.620833333,13
pos_4-20230719_M10,23.25,0.043010753,7.881578947,764
neg_6-20230719_M10,0,0,1.614678899,21.5
286KB_8,0,0,1.62406015,16
286KBx01_8,0,0,1.664646465,18.5
287KB_8,0,0,1.688571429,6.5
287KBx01_8,0,0,1.544354839,19.75
blank_1-20230719_M9,0,0,1.677108434,10.25
pos_5-20230719_M9,21.75,0.045977011,9.122302158,779.5
268KB_1,0,0,1.726027397,5.5
268KBx01_1,0,0,1.625603865,19.75
269KB_1,0,0,1.598062954,11.5
269KBx01_1,0,0,1.596330275,14.75
270KB_1,0,0,1.609137056,15.25
270KBx01_1,0,0,1.637387387,13.75
274KB_1,0,0,1.576441103,10
274KBx01_1,0,0,1.604545455,12.25
275KB_1,0,0,1.582089552,11
275KBx01_1,0,0,1.602325581,33.25
blank_2-20230719_M9,0,0,1.646929825,4.25
pos_6-20230719_M9,25.5,0.039215686,6.015250545,511
268KB_2,0,0,1.624685139,9
268KBx01_2,0,0,1.67032967,13.5
269KB_2,0,0,1.607375271,12.75
269KBx01_2,0,0,1.676724138,10.75
270KB_2,0,0,1.549773756,12.75
270KBx01_2,0,0,1.692513369,2.75
274KB_2,0,0,1.563348416,11.25
274KBx01_2,0,0,1.592975207,12
275KB_2,0,0,1.5,16
275KBx01_2,0,0,1.545643154,15.5
blank_3-20230719_M9,0,0,1.683544304,14
neg_1-20230719_M9,0,0,1.61618799,9.75
268KB_3,0,0,1.573170732,13.5
268KBx01_3,0,0,1.603411514,12
269KB_3,0,0,1.606911447,14.5
269KBx01_3,0,0,1.622129436,13.5
270KB_3,0,0,1.580573951,13
270KBx01_3,0,0,1.664141414,5.75
274KB_3,0,0,1.542116631,18.5
274KBx01_3,0,0,1.58436214,11.75
275KB_3,0,0,1.540358744,13.25
275KBx01_3,0,0,1.511066398,9.75
blank_4-20230719_M9,0,0,1.593533487,12.5
neg_2-20230719_M9,0,0,1.565819861,12.5
268KB_4,0,0,1.542253521,11.5
268KBx01_4,0,0,1.553497942,15
269KB_4,0,0,1.575052854,17
269KBx01_4,0,0,1.571428571,15.75
270KB_4,0,0,1.501084599,13.75
270KBx01_4,0,0,1.624497992,8.5
274KB_4,0,0,1.544468547,11
274KBx01_4,0,0,1.504930966,13.25
275KB_4,0,0,1.552808989,8.25
275KBx01_4,0,0,1.518811881,11.5
pos_1-20230719_M9,40.5,0.024691358,12.11508951,950.25
neg_3-20230719_M9,0,0,1.542222222,16.5
268KB_5,0,0,1.5,10.5
268KBx01_5,0,0,1.554414784,17.5
269KB_5,0,0,1.494929006,19
269KBx01_5,0,0,1.586744639,12
270KB_5,0,0,1.4933687,4.25
270KBx01_5,0,0,1.563953488,8.75
274KB_5,0,0,1.468085106,12
274KBx01_5,0,0,1.563126253,12.5
275KB_5,0,0,1.474576271,13
275KBx01_5,0,0,1.559670782,11.75
pos_2-20230719_M9,24.75,0.04040404,7.604494382,674.5
neg_4-20230719_M9,0,0,1.553287982,13.25
268KB_6,0,0,1.48364486,12.75
268KBx01_6,0,0,1.576064909,16
269KB_6,0,0,1.468253968,18.5
269KBx01_6,0,0,1.572564612,9.5
270KB_6,0,0,1.407843137,19
270KBx01_6,0,0,1.516898608,15
274KB_6,0,0,1.461215933,17.25
274KBx01_6,0,0,1.567622951,10.25
275KB_6,0,0,1.46637744,18.75
275KBx01_6,0,0,1.473684211,26.25
pos_3-20230719_M9,27,0.037037037,9.295964126,638.25
neg_5-20230719_M9,0,0,1.5,18
268KB_7,0,0,1.438073394,18.75
268KBx01_7,0,0,1.539714868,16.75
269KB_7,0,0,1.43100189,19.75
269KBx01_7,0,0,1.517374517,10
270KB_7,15.75,0.063492063,7.811983471,819
270KBx01_7,0,0,1.499021526,13
274KB_7,0,0,1.469565217,16.75
274KBx01_7,0,0,1.516326531,9
275KB_7,0,0,1.520833333,14.75
275KBx01_7,0,0,1.462321792,12
pos_4-20230719_M9,21,0.047619048,6.758928571,621.75
neg_6-20230719_M9,0,0,1.478841871,11.75
268KB_8,0,0,1.389671362,12.75
268KBx01_8,0,0,1.457731959,15.5
269KB_8,0,0,1.400809717,16.75
269KBx01_8,0,0,1.450867052,15.25
270KB_8,0,0,1.407643312,17.25
270KBx01_8,0,0,1.449019608,16.5
274KB_8,0,0,1.399159664,14.75
274KBx01_8,0,0,1.447154472,12
275KB_8,33.75,0.02962963,4.907284768,441.5
275KBx01_8,0,0,1.423387097,12.25
blank_1-20230502_M1,0,0,1.307007786,23.75
pos_5-20230502_M1,21.75,0.045977011,5.660792952,898
blank_2-20230502_M1,0,0,1.301242236,33.25
pos_6-20230502_M1,28.5,0.035087719,5.234624146,858
blank_3-20230502_M1,0,0,1.318658281,22.75
neg_1-20230502_M1,0,0,1.283018868,13.5
blank_4-20230502_M1,0,0,1.266129032,28
neg_2-20230502_M1,0,0,1.29638009,19.5
pos_1-20230502_M1,27,0.037037037,6.033878505,827.5
neg_3-20230502_M1,0,0,1.275138122,21
pos_2-20230502_M1,22.5,0.044444444,5.61978022,734.75
neg_4-20230502_M1,0,0,1.258888889,25.75
pos_3-20230502_M1,25.5,0.039215686,4.646236559,695.25
neg_5-20230502_M1,0,0,1.262740657,29.5
pos_4-20230502_M1,22.5,0.044444444,5.618681319,794.25
neg_6-20230502_M1,0,0,1.175438596,25.75
blank_1-20230502_M6,0,0,1.602006689,57
pos_5-20230502_M6,15.75,0.063492063,12.75649351,1302
blank_2-20230502_M6,0,0,1.490797546,45.5
pos_6-20230502_M6,27,0.037037037,8.841935484,936.25
blank_3-20230502_M6,0,0,1.58493353,46.75
neg_1-20230502_M6,0,0,1.581903276,60.75
blank_4-20230502_M6,0,0,1.455965909,60
neg_2-20230502_M6,0,0,1.529411765,52
pos_1-20230502_M6,30.75,0.032520325,9.871609403,905.5
neg_3-20230502_M6,0,0,1.509668508,56.5
pos_2-20230502_M6,12.75,0.078431373,18.18010292,2420.75
neg_4-20230502_M6,0,0,1.406044678,57.75
pos_3-20230502_M6,24.75,0.04040404,7.218543046,845.25
neg_5-20230502_M6,0,0,2.084070796,122
pos_4-20230502_M6,28.5,0.035087719,7.775038521,851
neg_6-20230502_M6,0,0,1.354796321,57.25
blank_1-20230509_M9,0,0,1.543820225,24.25
pos_5-20230509_M9,22.5,0.044444444,8.581344902,610
blank_2-20230509_M9,0,0,1.54825462,20.5
pos_6-20230509_M9,20.25,0.049382716,8.449781659,601.25
blank_3-20230509_M9,0,0,1.823170732,83
neg_1-20230509_M9,0,0,1.573264781,14.5
blank_4-20230509_M9,0,0,1.58677686,18.5
neg_2-20230509_M9,0,0,1.491841492,18.75
pos_1-20230509_M9,26.25,0.038095238,9.674074074,809.25
neg_3-20230509_M9,0,0,1.534117647,15.25
pos_2-20230509_M9,22.5,0.044444444,7.954545455,576.75
neg_4-20230509_M9,0,0,1.616336634,23
pos_3-20230509_M9,10.5,0.095238095,13.23557692,1124.25
neg_5-20230509_M9,0,0,1.414798206,20
pos_4-20230509_M9,11.25,0.088888889,12.15903614,878.5
neg_6-20230509_M9,21.75,0.045977011,2.929648241,109.25
blank_1-20230605_M11,0,0,1.571428571,12
pos_5-20230605_M11,24.75,0.04040404,9.244897959,570.5
blank_2-20230605_M11,0,0,1.569536424,13.25
pos_6-20230605_M11,21,0.047619048,9.64604811,583.5
blank_3-20230605_M11,0,0,1.756653992,8.75
neg_1-20230605_M11,0,0,1.36,12
blank_4-20230605_M11,0,0,1.488215488,14.5
neg_2-20230605_M11,0,0,1.300653595,18
pos_1-20230605_M11,19.5,0.051282051,10.29054054,644.75
neg_3-20230605_M11,0,0,1.282051282,19
pos_2-20230605_M11,22.5,0.044444444,11.1124031,607.5
neg_4-20230605_M11,0,0,1.282051282,20.25
pos_3-20230605_M11,19.5,0.051282051,10.42905405,639.5
neg_5-20230605_M11,0,0,1.22392638,17.25
pos_4-20230605_M11,22.5,0.044444444,8.538983051,434.75
neg_6-20230605_M11,0,0,1.257425743,17.25
blank_1-20230605_M12,0,0,1.098532495,6
pos_5-20230605_M12,21.75,0.045977011,4.83982684,423.5
blank_2-20230605_M12,0,0,1.096436059,8.75
pos_6-20230605_M12,24,0.041666667,2.79175705,140.25
blank_3-20230605_M12,0,0,1.061601643,4.25
neg_1-20230605_M12,0,0,1.051975052,5.25
blank_4-20230605_M12,0,0,1.071138211,6
neg_2-20230605_M12,0,0,1.08974359,5.25
pos_1-20230605_M12,24.75,0.04040404,2.328421053,143
neg_3-20230605_M12,0,0,1.067761807,6.75
pos_2-20230605_M12,19.5,0.051282051,3.118534483,164
neg_4-20230605_M12,0,0,1.148305085,11.25
pos_3-20230605_M12,20.25,0.049382716,4.492537313,404.5
neg_5-20230605_M12,0,0,1.053830228,5.75
pos_4-20230605_M12,20.25,0.049382716,2.818965517,128.75
neg_6-20230605_M12,0,0,1.077419355,5.25
blank_1-20230609_M11,0,0,1.125269978,7
pos_5-20230609_M11,43.5,0.022988506,1.98245614,109.75
blank_2-20230609_M11,37.5,0.026666667,4.002105263,358.75
pos_6-20230609_M11,34.5,0.028985507,2.281938326,136.5
blank_3-20230609_M11,0,0,1.132911392,4.75
neg_1-20230609_M11,0,0,1.151843818,4.75
blank_4-20230609_M11,0,0,1.140086207,3.75
neg_2-20230609_M11,0,0,1.112288136,6
pos_1-20230609_M11,33,0.03030303,1.967032967,101.75
neg_3-20230609_M11,0,0,1.204395604,10.5
pos_2-20230609_M11,36,0.027777778,2.163716814,121.5
neg_4-20230609_M11,0,0,1.107279693,5
pos_3-20230609_M11,22.5,0.044444444,2.865168539,191.5
neg_5-20230609_M11,0,0,1.115384615,6.25
pos_4-20230609_M11,38.25,0.026143791,2.159250585,115.25
neg_6-20230609_M11,0,0,1.102908277,5
blank_1-20221110_M2,0,0,1.176252319,12.83333333
neg_1-20221110_M2,0,0,1.180555556,7.333333333
pos_1-20221110_M2,0,0,18.53421634,1236.166667
2Px01_1,0,0,1.151515152,8
2Px02_1,0,0,1.098076923,8.666666667
2Px03_1,0,0,1.036750484,3
4Px01_1,0,0,1.044404973,3.5
4Px02_1,0,0,1.03500761,9.833333333
4Px03_1,0,0,1.046816479,5
5Px01_1,0,0,1.156133829,12.5
5Px02_1,0,0,1.174081238,12
5Px03_1,0,0,1.013207547,2.5
blank_2-20221110_M2,0,0,1.235514019,12.16666667
neg_2-20221110_M2,0,0,1.201596806,10
pos_2-20221110_M2,0,0,9.129390018,707.3333333
2Px01_2,0,0,1.375478927,19.5
2Px02_2,0,0,1.090384615,4.166666667
2Px03_2,0,0,1.150289017,9.833333333
4Px01_2,0,0,1.052224371,3.666666667
4Px02_2,0,0,9.530769231,630.8333333
4Px03_2,0,0,1.047080979,4
5Px01_2,0,0,1.164271047,12.16666667
5Px02_2,0,0,1.122529644,6.5
5Px03_2,0,0,1.038986355,3.166666667
blank_3-20221110_M2,0,0,1.190654206,13.5
neg_3-20221110_M2,0,0,1.23326572,14.5
pos_3-20221110_M2,0,0,16.87012987,1198.5
2Px01_3,0,0,14.05202312,1108
2Px02_3,0,0,1.314,12
2Px03_3,0,0,1.070671378,7.666666667
4Px01_3,0,0,1.041749503,3.666666667
4Px02_3,0,0,1.056603774,4.666666667
4Px03_3,0,0,1.1875,10.5
5Px01_3,0,0,1.174,10
5Px02_3,0,0,1.062248996,4.833333333
5Px03_3,0,0,1.108949416,6.166666667
blank_4-20221110_M2,0,0,1.082692308,8.166666667
neg_4-20221110_M2,0,0,1.167322835,8.166666667
pos_4-20221110_M2,0,0,13.20118343,726.8333333
2Px01_4,0,0,12.36781609,942.3333333
2Px02_4,0,0,1.173828125,7.5
2Px03_4,0,0,1.238476954,12.66666667
4Px01_4,0,0,1.101338432,7.5
4Px02_4,0,0,1.135559921,5.666666667
4Px03_4,0,0,1.142857143,10.66666667
5Px01_4,0,0,1.048543689,4.666666667
5Px02_4,0,0,1.123046875,8
5Px03_4,0,0,1.103250478,8.666666667
blank_5-20221110_M2,0,0,1.189555126,14.33333333
neg_5-20221110_M2,0,0,1.31,13.33333333
pos_5-20221110_M2,0,0,12.77777778,848.1666667
6Px01_1,0,0,1.146534653,8.666666667
6Px02_1,0,0,1.094488189,6.166666667
6Px03_1,0,0,1.080769231,6
8Px01_1,0,0,1.211065574,11.5
8Px02_1,0,0,1.175648703,10.33333333
8Px03_1,0,0,1.101593625,5.333333333
9Px01_1,0,0,1.036734694,2.833333333
9Px02_1,0,0,1.047619048,5.5
9Px03_1,0,0,1.314115308,18.5
blank_6-20221110_M2,0,0,1.258064516,17.66666667
neg_6-20221110_M2,0,0,1.096078431,8.5
pos_6-20221110_M2,0,0,10.75432526,796.8333333
6Px01_2,0,0,1.060283688,4.5
6Px02_2,0,0,1.04109589,3.833333333
6Px03_2,0,0,1.176470588,11.66666667
8Px01_2,0,0,1.149105368,11.5
8Px02_2,0,0,1.129032258,6.666666667
8Px03_2,0,0,1.154440154,10.5
9Px01_2,0,0,1.097465887,10
9Px02_2,0,0,1.138832998,9.166666667
9Px03_2,0,0,1.43083004,26.66666667
blank_7-20221110_M2,0,0,1.15648855,7.166666667
neg_7-20221110_M2,0,0,1.129896907,7.666666667
pos_7-20221110_M2,0,0,8.73294347,622.5
6Px01_3,0,0,1.101727447,7.833333333
6Px02_3,0,0,1.077212806,7.666666667
6Px03_3,0,0,1.207900208,19.83333333
8Px01_3,0,0,1.121649485,7.5
8Px02_3,0,0,1.143968872,10.33333333
8Px03_3,0,0,1.13671875,8.5
9Px01_3,0,0,1.154901961,12.66666667
9Px02_3,0,0,1.223968566,13.16666667
9Px03_3,0,0,1.065637066,6.666666667
blank_8-20221110_M2,0,0,1.092130518,5
neg_8-20221110_M2,0,0,1.171259843,8.333333333
pos_8-20221110_M2,0,0,13.15904936,1042.666667
6Px01_4,0,0,1.08994709,6.333333333
6Px02_4,0,0,1.059121622,8.833333333
6Px03_4,6,0.166666667,1.217957276,1710.333333
8Px01_4,0,0,1.167938931,9.5
8Px02_4,0,0,1.12145749,4.333333333
8Px03_4,0,0,1.319391635,19.33333333
9Px01_4,0,0,1.291585127,11.16666667
9Px02_4,0,0,1.1640625,10
9Px03_4,0,0,1.095703125,4.333333333
blank_1-20221110_M2,0,0,1.040767386,2.666666667
neg_1-20221110_M2,0,0,1.025423729,3.833333333
pos_1-20221110_M2,15.75,0.063492063,7.186666667,849
10Px01_1,0,0,1.011792453,2.333333333
10Px02_1,0,0,1.012805588,2.5
10Px03_1,0,0,1.014994233,2.666666667
12Px01_1,0,0,1.023364486,3.166666667
12Px02_1,0,0,1.031026253,3.833333333
12Px03_1,0,0,1.01056338,2.5
14Px01_1,0,0,1.008215962,2.333333333
14Px02_1,0,0,1.017751479,2.833333333
14Px03_1,0,0,1.014405762,2.166666667
blank_2-20221110_M2,0,0,1.014371257,1.5
neg_2-20221110_M2,0,0,1.015892421,2.5
pos_2-20221110_M2,15,0.066666667,6.219244823,692.8333333
10Px01_2,0,0,1.030525031,4.333333333
10Px02_2,0,0,1.018315018,2.166666667
10Px03_2,0,0,1.022754491,3.833333333
12Px01_2,0,0,1.016298021,3.666666667
12Px02_2,0,0,1.018735363,3.166666667
12Px03_2,0,0,1.015348288,2
14Px01_2,38.25,0.026143791,5.630695444,645.6666667
14Px02_2,0,0,1.040189125,4.666666667
14Px03_2,0,0,1,1.833333333
blank_3-20221110_M2,0,0,1.007194245,2.666666667
neg_3-20221110_M2,0,0,1.012033694,2.5
pos_3-20221110_M2,17.25,0.057971014,12.79111645,1636.833333
10Px01_3,0,0,1.023255814,2.833333333
10Px02_3,0,0,1.062796209,6.666666667
10Px03_3,0,0,1.042382589,7.666666667
12Px01_3,0,0,1.024271845,3.333333333
12Px02_3,0,0,1.00921659,2.833333333
12Px03_3,0,0,1.00952381,4
14Px01_3,41.25,0.024242424,7.709832134,925.5
14Px02_3,0,0,1.023781213,4.166666667
14Px03_3,0,0,1.021582734,3.833333333
blank_4-20221110_M2,0,0,1.018359853,2.166666667
neg_4-20221110_M2,0,0,1.018203883,2.333333333
pos_4-20221110_M2,12.75,0.078431373,8.231414868,1004.5
10Px01_4,0,0,1.010625738,3.166666667
10Px02_4,0,0,1.024096386,3
10Px03_4,0,0,1.023696682,2
12Px01_4,0,0,1.027090695,3.333333333
12Px02_4,0,0,1.02237927,2.333333333
12Px03_4,0,0,1.015531661,3.833333333
14Px01_4,0,0,1.010989011,1.666666667
14Px02_4,0,0,1.026284349,3.5
14Px03_4,0,0,1.015568862,2.5
blank_5-20221110_M2,0,0,1.046987952,6.666666667
neg_5-20221110_M2,0,0,1.037082818,2.5
pos_5-20221110_M2,22.5,0.044444444,6.786432161,756.1666667
16Px01_1,0,0,1.017688679,3.5
16Px02_1,0,0,1.010663507,1.666666667
16Px03_1,0,0,1.021151586,3
17Px01_1,0,0,1.041866029,4.5
17Px02_1,0,0,1.025423729,3.833333333
17Px03_1,0,0,1.036613272,6.666666667
18Px01_1,0,0,1.001190476,2.5
18Px02_1,0,0,1.015757576,3.5
18Px03_1,0,0,1.015494636,2.833333333
blank_6-20221110_M2,0,0,1.016029593,2
neg_6-20221110_M2,0,0,1.020935961,2.5
pos_6-20221110_M2,24,0.041666667,9.815403423,1133
blank_7-20221110_M2,0,0,1.017985612,2.333333333
neg_7-20221110_M2,0,0,1.030267753,5.5
pos_7-20221110_M2,0,0,1.025027203,9.5
16Px01_2,0,0,1.027681661,6.333333333
16Px02_2,0,0,1.010477299,4.333333333
16Px03_2,0,0,1.034319527,4.333333333
17Px01_2,0,0,1.02184466,3.166666667
17Px02_2,0,0,1.029976019,2.666666667
17Px03_2,0,0,1.050480769,4.666666667
18Px01_2,0,0,1.038860104,3.166666667
18Px02_2,0,0,1.043256997,5.166666667
18Px03_2,0,0,1.070544554,3.833333333
blank_8-20221110_M2,0,0,1.050827423,2.833333333
neg_8-20221110_M2,0,0,1.067375887,3
pos_8-20221110_M2,0,0,1.028186275,3
16Px01_3,0,0,1.03708134,2.666666667
16Px02_3,0,0,1.082825822,2.166666667
16Px03_3,0,0,1.032846715,2.666666667
17Px01_3,0,0,1.028678304,2.5
17Px02_3,0,0,1.032540676,2.166666667
17Px03_3,0,0,1.025412961,3.5
18Px01_3,0,0,1.008526188,1.5
18Px02_3,0,0,1.018450185,1.666666667
18Px03_3,24,0.041666667,9.513447433,1053.166667
blank_1-20221110_M2,0,0,1.070588235,4.166666667
neg_1-20221110_M2,0,0,1.050251256,2.666666667
pos_1-20221110_M2,9.75,0.102564103,14.42997543,863.8333333
20Px01_1,0,0,1.030952381,3
20Px02_1,0,0,1.114678899,5.666666667
20Px03_1,12.75,0.078431373,11.79432624,710.6666667
21Px01_1,23.25,0.043010753,22.16919192,1352
21Px02_1,25.5,0.039215686,14.51157407,944.1666667
21Px03_1,0,0,1.046511628,2.5
22Px01_1,15,0.066666667,16.3163017,1034
